,DATE,Profil,Région,Total énergie soutirée (Wh),Nb points soutirage
353,2022-04-14,RES2 (+ RES5),Hauts-de-France,15577527210.0,56269928
354,2022-04-14,RES2WE,Centre-Val de Loire,144804610.0,530588
355,2022-04-14,RES2WE,Hauts-de-France,327792237.0,1313412
356,2022-04-14,RES3,Centre-Val de Loire,158362011.0,431900
357,2022-04-14,RES3,Hauts-de-France,258214730.0,693984
358,2022-04-14,RES4,Centre-Val de Loire,292578703.0,990048
359,2022-04-14,RES4,Hauts-de-France,394909019.0,1303132
360,2022-04-15,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,72591184.0,42960
361,2022-04-15,ENT3 (+ ENT4 + ENT5),Hauts-de-France,87193664.0,41328
362,2022-04-15,PRO1 (+ PRO1WE),Centre-Val de Loire,1652339383.0,4816528
363,2022-04-15,PRO1 (+ PRO1WE),Hauts-de-France,3566285997.0,9266080
364,2022-04-15,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1506365350.0,1965504
365,2022-04-15,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2899764128.0,3537664
366,2022-04-15,PRO3,Centre-Val de Loire,65673990.0,66144
367,2022-04-15,PRO3,Hauts-de-France,98441693.0,82992
368,2022-04-15,PRO4,Centre-Val de Loire,67752740.0,113280
369,2022-04-15,PRO4,Hauts-de-France,88851160.0,118700
370,2022-04-15,PRO5,Centre-Val de Loire,372226767.0,1212144
371,2022-04-15,PRO5,Hauts-de-France,998024222.0,1990076
372,2022-04-15,RES1 (+ RES1WE),Centre-Val de Loire,2667502510.0,23010252
373,2022-04-15,RES1 (+ RES1WE),Hauts-de-France,7460047980.0,59300104
374,2022-04-15,RES11 (+ RES11WE),Centre-Val de Loire,1840849267.0,6868572
375,2022-04-15,RES11 (+ RES11WE),Hauts-de-France,2384894870.0,8894408
376,2022-04-15,RES2 (+ RES5),Centre-Val de Loire,8400386718.0,28837043
377,2022-04-15,RES2 (+ RES5),Hauts-de-France,14467608141.0,56269232
378,2022-04-15,RES2WE,Centre-Val de Loire,139827412.0,531732
379,2022-04-15,RES2WE,Hauts-de-France,317914916.0,1316144
380,2022-04-15,RES3,Centre-Val de Loire,154808377.0,431860
381,2022-04-15,RES3,Hauts-de-France,249821583.0,693984
382,2022-04-15,RES4,Centre-Val de Loire,288681705.0,990036
383,2022-04-15,RES4,Hauts-de-France,388800570.0,1302896
384,2022-04-16,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,62684648.0,42960
385,2022-04-16,ENT3 (+ ENT4 + ENT5),Hauts-de-France,75063096.0,41328
386,2022-04-16,PRO1 (+ PRO1WE),Centre-Val de Loire,1434605143.0,4815624
387,2022-04-16,PRO1 (+ PRO1WE),Hauts-de-France,3099781026.0,9264648
388,2022-04-16,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1379987683.0,1965508
389,2022-04-16,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2660252311.0,3537312
390,2022-04-16,PRO3,Centre-Val de Loire,64011044.0,66144
391,2022-04-16,PRO3,Hauts-de-France,95756215.0,82992
392,2022-04-16,PRO4,Centre-Val de Loire,66514850.0,113280
393,2022-04-16,PRO4,Hauts-de-France,87165973.0,118656
394,2022-04-16,PRO5,Centre-Val de Loire,371095540.0,1212144
395,2022-04-16,PRO5,Hauts-de-France,996700343.0,1990028
396,2022-04-16,RES1 (+ RES1WE),Centre-Val de Loire,2719266972.0,23005952
397,2022-04-16,RES1 (+ RES1WE),Hauts-de-France,7612404900.0,59295520
398,2022-04-16,RES11 (+ RES11WE),Centre-Val de Loire,1840109169.0,6869744
399,2022-04-16,RES11 (+ RES11WE),Hauts-de-France,2383909808.0,8896096
400,2022-04-16,RES2 (+ RES5),Centre-Val de Loire,8260725562.0,28832559
401,2022-04-16,RES2 (+ RES5),Hauts-de-France,14268636520.0,56260371
402,2022-04-16,RES2WE,Centre-Val de Loire,136647599.0,533180
403,2022-04-16,RES2WE,Hauts-de-France,311248345.0,1318600
404,2022-04-16,RES3,Centre-Val de Loire,157462214.0,431904
405,2022-04-16,RES3,Hauts-de-France,252916379.0,693984
406,2022-04-16,RES4,Centre-Val de Loire,303406588.0,989904
407,2022-04-16,RES4,Hauts-de-France,407143065.0,1302720
408,2022-04-17,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,66078892.0,42960
409,2022-04-17,ENT3 (+ ENT4 + ENT5),Hauts-de-France,81209116.0,41328
410,2022-04-17,PRO1 (+ PRO1WE),Centre-Val de Loire,1250668729.0,4815368
411,2022-04-17,PRO1 (+ PRO1WE),Hauts-de-France,2704309375.0,9264384
412,2022-04-17,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1239966047.0,1965596
413,2022-04-17,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2390436770.0,3537316
414,2022-04-17,PRO3,Centre-Val de Loire,58151778.0,66144
415,2022-04-17,PRO3,Hauts-de-France,86823894.0,82992
416,2022-04-17,PRO4,Centre-Val de Loire,64483405.0,113280
417,2022-04-17,PRO4,Hauts-de-France,84381692.0,118656
418,2022-04-17,PRO5,Centre-Val de Loire,365901476.0,1212144
419,2022-04-17,PRO5,Hauts-de-France,984088756.0,1989984
420,2022-04-17,RES1 (+ RES1WE),Centre-Val de Loire,2681288122.0,23003636
421,2022-04-17,RES1 (+ RES1WE),Hauts-de-France,7512589637.0,59292468
422,2022-04-17,RES11 (+ RES11WE),Centre-Val de Loire,1853052315.0,6869616
423,2022-04-17,RES11 (+ RES11WE),Hauts-de-France,2402781909.0,8896304
424,2022-04-17,RES2 (+ RES5),Centre-Val de Loire,8330531776.0,28831115
425,2022-04-17,RES2 (+ RES5),Hauts-de-France,14407946968.0,56257564
426,2022-04-17,RES2WE,Centre-Val de Loire,151162842.0,533136
427,2022-04-17,RES2WE,Hauts-de-France,345630767.0,1318476
428,2022-04-17,RES3,Centre-Val de Loire,159604541.0,431908
429,2022-04-17,RES3,Hauts-de-France,255863269.0,693980
430,2022-04-17,RES4,Centre-Val de Loire,310288314.0,989900
431,2022-04-17,RES4,Hauts-de-France,416116655.0,1302716
432,2022-04-18,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,73004964.0,42960
433,2022-04-18,ENT3 (+ ENT4 + ENT5),Hauts-de-France,87024948.0,41328
434,2022-04-18,PRO1 (+ PRO1WE),Centre-Val de Loire,1271807794.0,4815516
435,2022-04-18,PRO1 (+ PRO1WE),Hauts-de-France,2752734976.0,9264496
436,2022-04-18,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1226204112.0,1966092
437,2022-04-18,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2360220822.0,3537348
438,2022-04-18,PRO3,Centre-Val de Loire,57134454.0,66144
439,2022-04-18,PRO3,Hauts-de-France,83976160.0,82992
440,2022-04-18,PRO4,Centre-Val de Loire,63882941.0,113280
441,2022-04-18,PRO4,Hauts-de-France,80641435.0,118656
442,2022-04-18,PRO5,Centre-Val de Loire,360247394.0,1212140
443,2022-04-18,PRO5,Hauts-de-France,971854577.0,1989996
444,2022-04-18,RES1 (+ RES1WE),Centre-Val de Loire,2724456495.0,23003568
445,2022-04-18,RES1 (+ RES1WE),Hauts-de-France,7647906016.0,59292312
446,2022-04-18,RES11 (+ RES11WE),Centre-Val de Loire,1900162053.0,6870260
447,2022-04-18,RES11 (+ RES11WE),Hauts-de-France,2471960927.0,8896848
448,2022-04-18,RES2 (+ RES5),Centre-Val de Loire,8517306774.0,28830931
449,2022-04-18,RES2 (+ RES5),Hauts-de-France,14790572879.0,56257044
450,2022-04-18,RES2WE,Centre-Val de Loire,155476758.0,533104
451,2022-04-18,RES2WE,Hauts-de-France,356277368.0,1318036
452,2022-04-18,RES3,Centre-Val de Loire,161626904.0,431956
453,2022-04-18,RES3,Hauts-de-France,258707908.0,693940
454,2022-04-18,RES4,Centre-Val de Loire,305928496.0,989856
455,2022-04-18,RES4,Hauts-de-France,409927848.0,1302668
456,2022-04-19,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,76001360.0,42960
457,2022-04-19,ENT3 (+ ENT4 + ENT5),Hauts-de-France,90189932.0,41328
458,2022-04-19,PRO1 (+ PRO1WE),Centre-Val de Loire,1675422987.0,4816184
459,2022-04-19,PRO1 (+ PRO1WE),Hauts-de-France,3628049674.0,9265948
460,2022-04-19,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1482741902.0,1966244
461,2022-04-19,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2856797955.0,3537248
462,2022-04-19,PRO3,Centre-Val de Loire,64324772.0,66144
463,2022-04-19,PRO3,Hauts-de-France,94362281.0,82988
464,2022-04-19,PRO4,Centre-Val de Loire,67770281.0,113280
465,2022-04-19,PRO4,Hauts-de-France,84854840.0,118656
466,2022-04-19,PRO5,Centre-Val de Loire,358146282.0,1212104
467,2022-04-19,PRO5,Hauts-de-France,967762096.0,1990124
468,2022-04-19,RES1 (+ RES1WE),Centre-Val de Loire,2650068723.0,23006108
469,2022-04-19,RES1 (+ RES1WE),Hauts-de-France,7443401701.0,59297804
470,2022-04-19,RES11 (+ RES11WE),Centre-Val de Loire,1892506260.0,6871664
471,2022-04-19,RES11 (+ RES11WE),Hauts-de-France,2463293318.0,8899100
472,2022-04-19,RES2 (+ RES5),Centre-Val de Loire,8752301687.0,28833315
473,2022-04-19,RES2 (+ RES5),Hauts-de-France,15206518350.0,56259636
474,2022-04-19,RES2WE,Centre-Val de Loire,140368851.0,532764
475,2022-04-19,RES2WE,Hauts-de-France,320498960.0,1317532
476,2022-04-19,RES3,Centre-Val de Loire,160295987.0,432008
477,2022-04-19,RES3,Hauts-de-France,255215436.0,693992
478,2022-04-19,RES4,Centre-Val de Loire,300114552.0,989848
479,2022-04-19,RES4,Hauts-de-France,401000513.0,1302616
480,2022-04-20,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,75893516.0,42960
481,2022-04-20,ENT3 (+ ENT4 + ENT5),Hauts-de-France,89508940.0,41332
482,2022-04-20,PRO1 (+ PRO1WE),Centre-Val de Loire,1691201749.0,4816212
483,2022-04-20,PRO1 (+ PRO1WE),Hauts-de-France,3661334619.0,9268428
484,2022-04-20,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1507606094.0,1966460
485,2022-04-20,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2905188330.0,3537604
486,2022-04-20,PRO3,Centre-Val de Loire,64850304.0,66144
487,2022-04-20,PRO3,Hauts-de-France,95168139.0,82944
488,2022-04-20,PRO4,Centre-Val de Loire,69789576.0,113280
489,2022-04-20,PRO4,Hauts-de-France,86410455.0,118656
490,2022-04-20,PRO5,Centre-Val de Loire,355513576.0,1212188
491,2022-04-20,PRO5,Hauts-de-France,961901461.0,1990080
492,2022-04-20,RES1 (+ RES1WE),Centre-Val de Loire,2715326018.0,23004920
493,2022-04-20,RES1 (+ RES1WE),Hauts-de-France,7630369806.0,59296956
494,2022-04-20,RES11 (+ RES11WE),Centre-Val de Loire,1969772391.0,6873144
495,2022-04-20,RES11 (+ RES11WE),Hauts-de-France,2564364374.0,8900780
496,2022-04-20,RES2 (+ RES5),Centre-Val de Loire,9160179571.0,28833891
497,2022-04-20,RES2 (+ RES5),Hauts-de-France,15936415300.0,56260500
498,2022-04-20,RES2WE,Centre-Val de Loire,147100262.0,532900
499,2022-04-20,RES2WE,Hauts-de-France,336499195.0,1317296
500,2022-04-20,RES3,Centre-Val de Loire,168473983.0,432100
501,2022-04-20,RES3,Hauts-de-France,267869949.0,694064
502,2022-04-20,RES4,Centre-Val de Loire,300099666.0,989744
503,2022-04-20,RES4,Hauts-de-France,400327797.0,1302496
504,2022-04-21,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,76798500.0,42960
505,2022-04-21,ENT3 (+ ENT4 + ENT5),Hauts-de-France,90543564.0,41376
506,2022-04-21,PRO1 (+ PRO1WE),Centre-Val de Loire,1694516490.0,4815556
507,2022-04-21,PRO1 (+ PRO1WE),Hauts-de-France,3671008750.0,9269144
508,2022-04-21,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1519317414.0,1966400
509,2022-04-21,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2924477845.0,3537588
510,2022-04-21,PRO3,Centre-Val de Loire,65829415.0,66144
511,2022-04-21,PRO3,Hauts-de-France,95846320.0,82944
512,2022-04-21,PRO4,Centre-Val de Loire,71443323.0,113280
513,2022-04-21,PRO4,Hauts-de-France,86199750.0,118656
514,2022-04-21,PRO5,Centre-Val de Loire,351756413.0,1212144
515,2022-04-21,PRO5,Hauts-de-France,953707278.0,1990076
516,2022-04-21,RES1 (+ RES1WE),Centre-Val de Loire,2638190922.0,23004024
517,2022-04-21,RES1 (+ RES1WE),Hauts-de-France,7422914203.0,59294020
518,2022-04-21,RES11 (+ RES11WE),Centre-Val de Loire,1911887236.0,6873992
519,2022-04-21,RES11 (+ RES11WE),Hauts-de-France,2498859241.0,8902484
520,2022-04-21,RES2 (+ RES5),Centre-Val de Loire,8964254372.0,28833967
521,2022-04-21,RES2 (+ RES5),Hauts-de-France,15650246971.0,56259640
522,2022-04-21,RES2WE,Centre-Val de Loire,145406991.0,533036
523,2022-04-21,RES2WE,Hauts-de-France,334283129.0,1317316
524,2022-04-21,RES3,Centre-Val de Loire,166629598.0,432144
525,2022-04-21,RES3,Hauts-de-France,264097098.0,693880
526,2022-04-21,RES4,Centre-Val de Loire,293639210.0,989560
527,2022-04-21,RES4,Hauts-de-France,391093914.0,1302120
528,2022-04-22,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,75205152.0,42960
529,2022-04-22,ENT3 (+ ENT4 + ENT5),Hauts-de-France,88174168.0,41376
530,2022-04-22,PRO1 (+ PRO1WE),Centre-Val de Loire,1639871559.0,4815548
531,2022-04-22,PRO1 (+ PRO1WE),Hauts-de-France,3552846164.0,9269528
532,2022-04-22,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1501101151.0,1966172
533,2022-04-22,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2891842138.0,3536936
534,2022-04-22,PRO3,Centre-Val de Loire,65438133.0,66144
535,2022-04-22,PRO3,Hauts-de-France,95454533.0,82944
536,2022-04-22,PRO4,Centre-Val de Loire,72008478.0,113280
537,2022-04-22,PRO4,Hauts-de-France,86651012.0,118656
538,2022-04-22,PRO5,Centre-Val de Loire,351536608.0,1212144
539,2022-04-22,PRO5,Hauts-de-France,954406048.0,1990032
540,2022-04-22,RES1 (+ RES1WE),Centre-Val de Loire,2628944203.0,23004720
541,2022-04-22,RES1 (+ RES1WE),Hauts-de-France,7400540145.0,59294668
542,2022-04-22,RES11 (+ RES11WE),Centre-Val de Loire,1857024099.0,6874548
543,2022-04-22,RES11 (+ RES11WE),Hauts-de-France,2431052154.0,8904236
544,2022-04-22,RES2 (+ RES5),Centre-Val de Loire,8618309086.0,28834171
545,2022-04-22,RES2 (+ RES5),Hauts-de-France,15088322386.0,56257064
546,2022-04-22,RES2WE,Centre-Val de Loire,150630224.0,534096
547,2022-04-22,RES2WE,Hauts-de-France,346795980.0,1319688
548,2022-04-22,RES3,Centre-Val de Loire,163137758.0,432144
549,2022-04-22,RES3,Hauts-de-France,256684453.0,693788
550,2022-04-22,RES4,Centre-Val de Loire,291978822.0,989460
551,2022-04-22,RES4,Hauts-de-France,387029360.0,1301840
552,2022-04-23,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,65794768.0,42960
553,2022-04-23,ENT3 (+ ENT4 + ENT5),Hauts-de-France,78171068.0,41376
554,2022-04-23,PRO1 (+ PRO1WE),Centre-Val de Loire,1458507595.0,4814952
555,2022-04-23,PRO1 (+ PRO1WE),Hauts-de-France,3159919460.0,9266924
556,2022-04-23,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1407085246.0,1965588
557,2022-04-23,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2710227931.0,3536996
558,2022-04-23,PRO3,Centre-Val de Loire,64193501.0,66144
559,2022-04-23,PRO3,Hauts-de-France,93292413.0,82944
560,2022-04-23,PRO4,Centre-Val de Loire,74244961.0,113280
561,2022-04-23,PRO4,Hauts-de-France,88443618.0,118656
562,2022-04-23,PRO5,Centre-Val de Loire,350321466.0,1212144
563,2022-04-23,PRO5,Hauts-de-France,952104543.0,1990032
564,2022-04-23,RES1 (+ RES1WE),Centre-Val de Loire,2831751411.0,23003516
565,2022-04-23,RES1 (+ RES1WE),Hauts-de-France,7974495328.0,59289400
566,2022-04-23,RES11 (+ RES11WE),Centre-Val de Loire,1989087673.0,6873908
567,2022-04-23,RES11 (+ RES11WE),Hauts-de-France,2606670104.0,8903688
568,2022-04-23,RES2 (+ RES5),Centre-Val de Loire,9194434540.0,28832391
569,2022-04-23,RES2 (+ RES5),Hauts-de-France,16136309306.0,56252654
570,2022-04-23,RES2WE,Centre-Val de Loire,156493220.0,534648
571,2022-04-23,RES2WE,Hauts-de-France,364035285.0,1322124
572,2022-04-23,RES3,Centre-Val de Loire,179245271.0,432148
573,2022-04-23,RES3,Hauts-de-France,281603158.0,693740
574,2022-04-23,RES4,Centre-Val de Loire,309375140.0,989324
575,2022-04-23,RES4,Hauts-de-France,409109234.0,1301660
576,2022-04-24,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,68530220.0,42960
577,2022-04-24,ENT3 (+ ENT4 + ENT5),Hauts-de-France,83676852.0,41380
578,2022-04-24,PRO1 (+ PRO1WE),Centre-Val de Loire,1290313590.0,4814820
579,2022-04-24,PRO1 (+ PRO1WE),Hauts-de-France,2798450739.0,9266468
580,2022-04-24,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1282935101.0,1965444
581,2022-04-24,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2473689286.0,3536696
582,2022-04-24,PRO3,Centre-Val de Loire,60165462.0,66144
583,2022-04-24,PRO3,Hauts-de-France,85852693.0,82944
584,2022-04-24,PRO4,Centre-Val de Loire,73707826.0,113280
585,2022-04-24,PRO4,Hauts-de-France,86271165.0,118656
586,2022-04-24,PRO5,Centre-Val de Loire,345888808.0,1212144
587,2022-04-24,PRO5,Hauts-de-France,940356571.0,1990048
588,2022-04-24,RES1 (+ RES1WE),Centre-Val de Loire,2900484892.0,23002068
589,2022-04-24,RES1 (+ RES1WE),Hauts-de-France,8178118514.0,59286742
590,2022-04-24,RES11 (+ RES11WE),Centre-Val de Loire,2044977478.0,6874248
591,2022-04-24,RES11 (+ RES11WE),Hauts-de-France,2686898649.0,8904136
592,2022-04-24,RES2 (+ RES5),Centre-Val de Loire,9602035114.0,28830987
593,2022-04-24,RES2 (+ RES5),Hauts-de-France,16902261210.0,56250112
594,2022-04-24,RES2WE,Centre-Val de Loire,178991713.0,534880
595,2022-04-24,RES2WE,Hauts-de-France,417296568.0,1322732
596,2022-04-24,RES3,Centre-Val de Loire,186159516.0,432188
597,2022-04-24,RES3,Hauts-de-France,292117708.0,693696
598,2022-04-24,RES4,Centre-Val de Loire,321274855.0,989280
599,2022-04-24,RES4,Hauts-de-France,423930081.0,1301608
600,2022-04-25,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,74839320.0,42960
601,2022-04-25,ENT3 (+ ENT4 + ENT5),Hauts-de-France,87964168.0,41424
602,2022-04-25,PRO1 (+ PRO1WE),Centre-Val de Loire,1631300770.0,4816344
603,2022-04-25,PRO1 (+ PRO1WE),Hauts-de-France,3541120591.0,9267936
604,2022-04-25,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1442154316.0,1965320
605,2022-04-25,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2784428995.0,3536832
606,2022-04-25,PRO3,Centre-Val de Loire,63083634.0,66140
607,2022-04-25,PRO3,Hauts-de-France,90410310.0,82936
608,2022-04-25,PRO4,Centre-Val de Loire,75221415.0,113280
609,2022-04-25,PRO4,Hauts-de-France,87639547.0,118656
610,2022-04-25,PRO5,Centre-Val de Loire,340315486.0,1212144
611,2022-04-25,PRO5,Hauts-de-France,926304877.0,1990224
612,2022-04-25,RES1 (+ RES1WE),Centre-Val de Loire,2718160643.0,23003772
613,2022-04-25,RES1 (+ RES1WE),Hauts-de-France,7668170603.0,59292922
614,2022-04-25,RES11 (+ RES11WE),Centre-Val de Loire,1959800535.0,6875652
615,2022-04-25,RES11 (+ RES11WE),Hauts-de-France,2576735655.0,8906324
616,2022-04-25,RES2 (+ RES5),Centre-Val de Loire,9170001083.0,28833847
617,2022-04-25,RES2 (+ RES5),Hauts-de-France,16180303739.0,56255032
618,2022-04-25,RES2WE,Centre-Val de Loire,156221027.0,534508
619,2022-04-25,RES2WE,Hauts-de-France,360626428.0,1322048
620,2022-04-25,RES3,Centre-Val de Loire,172111106.0,432144
621,2022-04-25,RES3,Hauts-de-France,268885909.0,693700
622,2022-04-25,RES4,Centre-Val de Loire,315607728.0,989272
623,2022-04-25,RES4,Hauts-de-France,415147368.0,1301508
624,2022-04-26,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,77607472.0,42960
625,2022-04-26,ENT3 (+ ENT4 + ENT5),Hauts-de-France,90750132.0,41424
626,2022-04-26,PRO1 (+ PRO1WE),Centre-Val de Loire,1688984053.0,4817128
627,2022-04-26,PRO1 (+ PRO1WE),Hauts-de-France,3666186687.0,9270256
628,2022-04-26,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1516384064.0,1965408
629,2022-04-26,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2925727255.0,3537356
630,2022-04-26,PRO3,Centre-Val de Loire,66304739.0,66092
631,2022-04-26,PRO3,Hauts-de-France,94422208.0,82848
632,2022-04-26,PRO4,Centre-Val de Loire,78906703.0,113276
633,2022-04-26,PRO4,Hauts-de-France,91177727.0,118656
634,2022-04-26,PRO5,Centre-Val de Loire,336949921.0,1212144
635,2022-04-26,PRO5,Hauts-de-France,918206101.0,1990232
636,2022-04-26,RES1 (+ RES1WE),Centre-Val de Loire,2631741882.0,23000660
637,2022-04-26,RES1 (+ RES1WE),Hauts-de-France,7428033017.0,59288124
638,2022-04-26,RES11 (+ RES11WE),Centre-Val de Loire,1903595459.0,6876676
639,2022-04-26,RES11 (+ RES11WE),Hauts-de-France,2505398541.0,8908232
640,2022-04-26,RES2 (+ RES5),Centre-Val de Loire,8900614065.0,28832891
641,2022-04-26,RES2 (+ RES5),Hauts-de-France,15735502229.0,56254804
642,2022-04-26,RES2WE,Centre-Val de Loire,147868640.0,534288
643,2022-04-26,RES2WE,Hauts-de-France,341642308.0,1320748
644,2022-04-26,RES3,Centre-Val de Loire,166242813.0,432132
645,2022-04-26,RES3,Hauts-de-France,259575866.0,693740
646,2022-04-26,RES4,Centre-Val de Loire,316343284.0,989164
647,2022-04-26,RES4,Hauts-de-France,415672713.0,1301364
648,2022-04-27,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,76612168.0,42960
649,2022-04-27,ENT3 (+ ENT4 + ENT5),Hauts-de-France,90195944.0,41424
650,2022-04-27,PRO1 (+ PRO1WE),Centre-Val de Loire,1636299307.0,4816900
651,2022-04-27,PRO1 (+ PRO1WE),Hauts-de-France,3559775292.0,9272696
652,2022-04-27,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1488696229.0,1965396
653,2022-04-27,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2865707288.0,3537324
654,2022-04-27,PRO3,Centre-Val de Loire,67766392.0,66048
655,2022-04-27,PRO3,Hauts-de-France,93874614.0,82848
656,2022-04-27,PRO4,Centre-Val de Loire,80463461.0,113232
657,2022-04-27,PRO4,Hauts-de-France,91120899.0,118656
658,2022-04-27,PRO5,Centre-Val de Loire,334859392.0,1212148
659,2022-04-27,PRO5,Hauts-de-France,912950386.0,1990316
660,2022-04-27,RES1 (+ RES1WE),Centre-Val de Loire,2641188105.0,22999700
661,2022-04-27,RES1 (+ RES1WE),Hauts-de-France,7467436268.0,59285872
662,2022-04-27,RES11 (+ RES11WE),Centre-Val de Loire,1862906429.0,6877760
663,2022-04-27,RES11 (+ RES11WE),Hauts-de-France,2459564005.0,8909448
664,2022-04-27,RES2 (+ RES5),Centre-Val de Loire,8685072463.0,28832859
665,2022-04-27,RES2 (+ RES5),Hauts-de-France,15431608933.0,56252793
666,2022-04-27,RES2WE,Centre-Val de Loire,148095289.0,534284
667,2022-04-27,RES2WE,Hauts-de-France,342725140.0,1320020
668,2022-04-27,RES3,Centre-Val de Loire,163184536.0,431992
669,2022-04-27,RES3,Hauts-de-France,254401790.0,693712
670,2022-04-27,RES4,Centre-Val de Loire,314652006.0,988916
671,2022-04-27,RES4,Hauts-de-France,411659250.0,1301220
672,2022-04-28,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,77263784.0,42960
673,2022-04-28,ENT3 (+ ENT4 + ENT5),Hauts-de-France,90621236.0,41424
674,2022-04-28,PRO1 (+ PRO1WE),Centre-Val de Loire,1630797602.0,4815376
675,2022-04-28,PRO1 (+ PRO1WE),Hauts-de-France,3550501432.0,9274528
676,2022-04-28,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1492815743.0,1965276
677,2022-04-28,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2889838413.0,3537424
678,2022-04-28,PRO3,Centre-Val de Loire,69247798.0,66048
679,2022-04-28,PRO3,Hauts-de-France,96040326.0,82848
680,2022-04-28,PRO4,Centre-Val de Loire,82084263.0,113228
681,2022-04-28,PRO4,Hauts-de-France,91833986.0,118652
682,2022-04-28,PRO5,Centre-Val de Loire,333314670.0,1212192
683,2022-04-28,PRO5,Hauts-de-France,909091784.0,1990272
684,2022-04-28,RES1 (+ RES1WE),Centre-Val de Loire,2562702573.0,22998244
685,2022-04-28,RES1 (+ RES1WE),Hauts-de-France,7249044013.0,59276320
686,2022-04-28,RES11 (+ RES11WE),Centre-Val de Loire,1783569954.0,6877628
687,2022-04-28,RES11 (+ RES11WE),Hauts-de-France,2355381142.0,8910312
688,2022-04-28,RES2 (+ RES5),Centre-Val de Loire,8253546529.0,28830950
689,2022-04-28,RES2 (+ RES5),Hauts-de-France,14721936285.0,56247454
690,2022-04-28,RES2WE,Centre-Val de Loire,139201103.0,534212
691,2022-04-28,RES2WE,Hauts-de-France,320646577.0,1320224
692,2022-04-28,RES3,Centre-Val de Loire,157607780.0,431912
693,2022-04-28,RES3,Hauts-de-France,243747423.0,693904
694,2022-04-28,RES4,Centre-Val de Loire,300890629.0,988576
695,2022-04-28,RES4,Hauts-de-France,392381108.0,1301088
696,2022-04-29,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,76299716.0,42960
697,2022-04-29,ENT3 (+ ENT4 + ENT5),Hauts-de-France,88077172.0,41424
698,2022-04-29,PRO1 (+ PRO1WE),Centre-Val de Loire,1601327032.0,4815452
